,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,annotator_ID
121,QID231,111,Where can I go to be a religious gentleman ?,E,church,5,"religious,gentleman","8,9",49,African,Female,Very well,PASSED,3163910d665c139a1f6f07d85803baba,BO,Black/African American,>=38,342
122,QID233,112,Jodie felt a tightness in her chest . She was worried but did n't want to go to the hospital . Where might she go instead ?,C,bedroom,3,"felt,a,tightness,in,her,chest,hospital","2,3,4,5,6,7,20",49,African,Female,Very well,PASSED,316a8dee8a4dde7d95cf503a715104be,BO,Black/African American,>=38,342
123,QID235,113,A bald eagle is likely to be found on what kind of work ?,D,painting,4,"what,kind,of,work","10,11,12,13",49,African,Female,Very well,PASSED,31d7dd1d00aabe411568df3e72d5b5e0,BO,Black/African American,>=38,342
124,QID237,114,What does everyone feel of monsters ?,B,different,5,"everyone,feel,of,monsters","3,4,5,6",49,African,Female,Very well,PASSED,32be8cbc1b5a967310bcab8b80563481,BO,Black/African American,>=38,342
125,QID239,115,Metal is used to make what ?,C,bowls,5,"Metal,make,what","1,5,6",49,African,Female,Very well,PASSED,32d5b7fcae24f0d4871cfb219c5a4b47,BO,Black/African American,>=38,342
126,QID241,116,"The field general began to write out a letter to the king , he was told to send what when the enemy was near ?",C,word,3,"began,to,write,out,a,letter,send,what","4,5,6,7,8,9,18,19",49,African,Female,Very well,PASSED,3310b5b24f03d67179fababf9ae95144,BO,Black/African American,>=38,342
127,QID243,117,"The flasks was used to distill elements , where was is being used ?",B,chemistry lab,2,"flasks,was,used,to,distill,elements","2,3,4,5,6,7",49,African,Female,Very well,PASSED,3338109fcafaaa370c8900a53e1b3ed8,BO,Black/African American,>=38,342
128,QID245,118,"While people just throw coins down them now , what originally had a pail to be lowered for it 's intended use ?",D,wishing well,4,"originally,had,a,pail,to,be,lowered,for,it,'s,intended,use","11,12,13,14,15,16,17,18,19,20,21,22",49,African,Female,Very well,PASSED,33c84708785f88c19737ef5b0e31a64b,BO,Black/African American,>=38,342
129,QID247,119,When are people buying products more ?,B,economic boom,2,"buying,products,more","4,5,6",49,African,Female,Very well,PASSED,34005ef0caafefc8585c9fcd50e94557,BO,Black/African American,>=38,342
130,QID249,120,Where does one store fabric in their own home ?,A,sewing room,1,"fabric,home","5,9",54,Black/African American,Female,Very well,PASSED,34b2d6aecdb5af8efacf0b0aa7e3989f,BO,Black/African American,>=38,360
131,QID251,121,"If I wanted to eat something that is made from plants and needs to be washed , what would it be ?",A,flowers on,5,"from,plants","10,11",54,Black/African American,Female,Very well,PASSED,34ec6393db5a01f689c11fac153e31c1,BO,Black/African American,>=38,360
132,QID253,122,Spraining an ankle while playing baseball will cause what ?,E,sore muscles,4,"Spraining,ankle","1,3",54,Black/African American,Female,Very well,PASSED,35ad89c198d5d6311a71c993bb7b6cba,BO,Black/African American,>=38,360
133,QID255,123,"He wanted lodging in the actual what , so that he was already where he needed to be ?",B,resort area,2,lodging,3.0,54,Black/African American,Female,Very well,PASSED,36c1f50eec01c287b8ef6ffe69fe0528,BO,Black/African American,>=38,360
134,QID257,124,"For many males hair is a concern as they get older , it begins to what , causing a receding hairline ?",C,fall out,3,"males,hair,older,receding,hairline","3,4,11,20,21",54,Black/African American,Female,Very well,PASSED,36f1ceeecde7abf99dab635239e12442,BO,Black/African American,>=38,360
135,QID259,125,"They had to know where to go , they got on the national highway after consulting the what ?",B,atlas,2,"national,highway","13,14",54,Black/African American,Female,Very well,PASSED,37644422df4bcd28b3f54bbf3fc2c0f8,BO,Black/African American,>=38,360
136,QID261,126,"The performer was ready to put on a show and stepped onto the launch platform , what was his job ?",E,cape canaveral florida,1,"performer,show,launch,platform","2,9,14,15",54,Black/African American,Female,Very well,PASSED,37d88a9bb24913c1973cc26d4ce3394f,BO,Black/African American,>=38,360
137,QID263,127,"If a car - less person want to listen to talk radio in private , where might they listen to it ?",B,bedroom,2,"car,less,radio,private","3,5,12,14",54,Black/African American,Female,Very well,PASSED,383282aace64dd49138bac2392f8b38e,BO,Black/African American,>=38,360
138,QID265,128,"James decided that competing was the right choice . Not competing has a defined outcome , but if he competes then what could happen ?",A,might win,1,"competing,competing,competes","4,11,20",54,Black/African American,Female,Very well,PASSED,3884d82524f2337ce53ce64776293cf7,BO,Black/African American,>=38,360
139,QID267,129,Mandy lived in a train station . She longed to see distant places . Where might she imagine going ?,D,big city,5,"train,station,distant,places","5,6,12,13",54,Black/African American,Female,Very well,PASSED,38e61d4be0da46b3cbbd76dc20bce677,BO,Black/African American,>=38,360
140,QID269,130,Where would you get some wood if you do not have any ?,D,lumberyard,4,"Where,wood","1,6",39,Black/African American,Female,Very well,PASSED,39572e0ba1db51fa74f7fc2d90c5ec7f,BO,Black/African American,>=38,19
141,QID271,131,What do people do when they think too quickly ?,A,jump to conclusions,1,think,7.0,39,Black/African American,Female,Very well,PASSED,3957ac6bab96fc9d4f173ada4692d16b,BO,Black/African American,>=38,19
142,QID273,132,"A patriotic guy with a camera is looking for a bald eagle , what is he likely to do with the eagle if he finds one ?",E,photograph,5,"patriotic,bald,what,is,he,likely,to,do,with,the,eagle,if,he,finds,one","2,11,14,15,16,17,18,19,20,21,22,23,24,25,26",39,Black/African American,Female,Very well,PASSED,3a3b5d4a517ef70d25eb558f1a622937,BO,Black/African American,>=38,19
143,QID275,133,"He has lactose intolerant , but was eating dinner made of cheese , what followed for him ?",D,illness,5,"eating,dinner","8,9",39,Black/African American,Female,Very well,PASSED,3b4dcfcab4726496bdbe9535cc669082,BO,Black/African American,>=38,19
144,QID277,134,A statue that shoots liquid is called a what ?,A,water fountain,1,shoots,4.0,39,Black/African American,Female,Very well,PASSED,3b9ccdcb1c932c46a38e040d3e6c7f5b,BO,Black/African American,>=38,19
145,QID279,135,"He had to wear a tuxedo while playing the keyboard instrument , so did the other hundred members of the what ?",D,orchestra,4,"tuxedo,playing,keyboard","6,8,10",39,Black/African American,Female,Very well,PASSED,3dee8fc7f0a3fbf4de111b6686fca157,BO,Black/African American,>=38,19
146,QID281,136,Billy saw a dog running from him and did his best to get away from it . The leaped up to where the dog could n't reach and was stuck . Where might he have been trapped ?,B,table,2,"dog,running,from,him,stuck,trapped","4,5,6,7,30,37",39,Black/African American,Female,Very well,PASSED,3df1b88da6a90c9526be2c8a6cc736dc,BO,Black/African American,>=38,19
147,QID283,137,"When people are playing a game , what is their motivation to play ?",C,desire to win,3,motivation,11.0,39,Black/African American,Female,Very well,PASSED,3e12400bc5a2038a747edf2605787fe8,BO,Black/African American,>=38,19
148,QID285,138,Where might it be hard to get furniture to ?,B,loft,2,hard,5.0,39,Black/African American,Female,Very well,PASSED,3e536d9253bfac45de83e8ee291ca143,BO,Black/African American,>=38,19
149,QID287,139,Danny is having fun just dancing and singing with his friends . He was n't concerned with things that were n't fun . For him having fun is the same as what ?,C,glee,4,"was,n't,concerned,with,things,that,were,n't,fun","14,15,16,17,18,19,20,21,22",39,Black/African American,Female,Very well,PASSED,3eb397b96b6c3a245c81ab30205943f1,BO,Black/African American,>=38,19
150,QID289,140,What does every person want ?,A,money,4,person,4.0,43,Black/African American,Female,Very well,PASSED,3ed6391c539e6daa5b5fdb1b6d5d8ace,BO,Black/African American,>=38,191
151,QID291,141,If i were to spit a lot without noticing i may have extra what ?,B,saliva nd mouth,2,spit,5.0,43,Black/African American,Female,Very well,PASSED,3f3ba1d9a3bfe63df11247a968eaddce,BO,Black/African American,>=38,191
152,QID293,142,what does someone have that causes them committing murder ?,A,fear,3,"committing,murder","8,9",43,Black/African American,Female,Very well,PASSED,3f6157968fcf50d257ec3d8c729b7443,BO,Black/African American,>=38,191
153,QID295,143,"A showroom feature washers and refrigerators , where is this showroom located ?",A,appliance store,1,"washers,and,refrigerators","4,5,6",43,Black/African American,Female,Very well,PASSED,3fdc0c422c524c994b9911a17f1f1834,BO,Black/African American,>=38,191
154,QID297,144,Where would you find a ticket booth and see a concert ?,D,auditorium,5,"ticket,booth,a,concert","6,7,10,11",43,Black/African American,Female,Very well,PASSED,410f907f817dd7aa8e73291a918d3d86,BO,Black/African American,>=38,191
155,QID299,145,What will likely happen after stabbing to death a person ?,B,pool of blood,3,"stabbing,to,death","6,7,8",43,Black/African American,Female,Very well,PASSED,418913999c665ae9527fd14a6132da39,BO,Black/African American,>=38,191
156,QID301,146,"If you spend a long time shopping in uncomfortable shoes , you might develop what ?",B,calluses,2,"shopping,in,uncomfortable","7,8,9",43,Black/African American,Female,Very well,PASSED,420641003ba20b966887dfac684efb17,BO,Black/African American,>=38,191
157,QID303,147,Where does a maid empty a trash can ?,D,alley,5,"a,trash,can","6,7,8",43,Black/African American,Female,Very well,PASSED,4302e727e47f464511d4d04f22bed0d2,BO,Black/African American,>=38,191
158,QID305,148,People do many things to alleviate boredom . If you ca n't get out of the house you might decide to do what ?,D,go to a concert,5,"alleviate,boredom,ca,n't,get,out,of,the,house","6,7,11,12,13,14,15,16,17",43,Black/African American,Female,Very well,PASSED,4364b4b342fb7b44434bd6694bf8fd51,BO,Black/African American,>=38,191
159,QID307,149,Where are traveling clothes often kept ?,A,suitcase,1,"traveling,clothes","3,4",43,Black/African American,Female,Very well,PASSED,44120a9443c619d98ce5bfe4bb219c43,BO,Black/African American,>=38,191
160,QID309,150,"I took my seat , the curtains drew back and I enjoyed the what ?",E,theatre,4,"the,curtains,drew,back","6,7,8,9",45,Black/African American,Male,Very well,PASSED,4499ebd5e8188b0d5fdef6afd893017a,BO,Black/African American,>=38,373
161,QID311,151,Where would you get some maps that you own ?,D,cabinet,4,"that,you,own,?","7,8,9,10",45,Black/African American,Male,Very well,PASSED,4536489e5d8e02aadc3fcc7a55effe20,BO,Black/African American,>=38,373
162,QID313,152,Where would you find a fox that is made up ?,A,storybook,1,"that,is,made,up,?","7,8,9,10,11",45,Black/African American,Male,Very well,PASSED,456f2fb41cac8c028dcfe2f48637e473,BO,Black/African American,>=38,373
163,QID315,153,Turkey only has a small northern part of their country located in part of the what ?,C,asia minor,5,"only,has,a,small,northern,part,of,their,country","2,3,4,5,6,7,8,9,10",45,Black/African American,Male,Very well,PASSED,45a6becd307342669d9d17474e50b97a,BO,Black/African American,>=38,373
164,QID317,154,What language type is someone from Iran likely to use ?,B,dard,2,"What,language,type,is","1,2,3,4",45,Black/African American,Male,Very well,PASSED,46351b3a6beb694c5f623583a3b1473d,BO,Black/African American,>=38,373
165,QID319,155,"The audience listened to the orchestra play , where were they watching the performance ?",A,concert hall,1,"The,audience,listened,to,the,orchestra,play","1,2,3,4,5,6,7",45,Black/African American,Male,Very well,PASSED,46ba5d2b8cfc6708e5e2618568d8730e,BO,Black/African American,>=38,373
166,QID321,156,What kind of place has a leader ?,D,army,1,"has,a,leader,?","5,6,7,8",45,Black/African American,Male,Very well,PASSED,4768aa28fa14569d830f8947565296c1,BO,Black/African American,>=38,373
167,QID323,157,What are you using if there are speakers strapped on your ears ?,B,headphones,2,"speakers,strapped,on,your,ears,?","8,9,10,11,12,13",45,Black/African American,Male,Very well,PASSED,4779be55f47a301debfc472e4fc2c7b6,BO,Black/African American,>=38,373
168,QID325,158,Where do play a game for money ?,A,casino,1,"for,money,?","6,7,8",45,Black/African American,Male,Very well,PASSED,4858669d0193e5d9384dc37d4bb5c00c,BO,Black/African American,>=38,373
169,QID327,159,Why do young people swallow semen ?,C,you 're into,1,"swallow,semen,?","5,6,7",45,Black/African American,Male,Very well,PASSED,487cabfcd776d89748ee7e7bb681ad59,BO,Black/African American,>=38,373
170,QID329,160,"By learning about the world , many poor college students gain what ?",C,desire to travel,3,"By,learning,about,the,world","1,2,3,4,5",58,Black/African American,Male,Very well,PASSED,48abc2c113623fd72f758502529f93a5,BO,Black/African American,>=38,374
171,QID331,161,"Flowers make a good center focal point , just one of many arrangements that look good on a what ?",B,table,2,"center,focal,point","5,6,7",58,Black/African American,Male,Very well,PASSED,494c501dbbfd36c602aae9e5b8e0cfff,BO,Black/African American,>=38,374
172,QID333,162,Where is a drug kept in a home bathroom ?,E,medicine cabinet,5,"drug,kept,in,a,home,bathroom","4,5,6,7,8,9",58,Black/African American,Male,Very well,PASSED,4a4f6408fae400ce0beb5bea0f9913e9,BO,Black/African American,>=38,374
173,QID335,163,Lawyers often talk in front of an audience where ?,B,courtroom,2,"Lawyers,often,talk,where","1,2,3,9",58,Black/African American,Male,Very well,PASSED,4c30d5eed4137cba89747510973f37a3,BO,Black/African American,>=38,374
174,QID337,164,"The lady would eat and eat , and because of mental issues would then make herself what ?",D,throw up,4,"eat,and,eat,make,herself","4,5,6,15,16",58,Black/African American,Male,Very well,PASSED,4dc2c4596b08e9bfd893174e67bff40a,BO,Black/African American,>=38,374
175,QID339,165,What does an actor do when they are bored of their roles ?,B,branch out,2,"bored,of,their,roles","9,10,11,12",58,Black/African American,Male,Very well,PASSED,4e3f85dc92eaad4ae6bc6529d62e382c,BO,Black/African American,>=38,374
176,QID341,166,"They dealt with combustible mixtures in their experiments , this is why they kept a fire extinguisher where ?",B,chemistry lab,2,"combustible,mixtures,fire,extinguisher,where","4,5,16,17,18",58,Black/African American,Male,Very well,PASSED,4e87db4771f2d6423034935446e3fff1,BO,Black/African American,>=38,374
177,QID343,167,"John knew that the sun produced a massive amount of energy in two forms . If you were on the surface of the sun , what would kill you first ?",B,heat,2,"sun,produced,energy,on,the,surface,of,the,sun,what,would,kill,you,first","5,6,11,19,20,21,22,23,24,26,27,28,29,30",58,Black/African American,Male,Very well,PASSED,4f1d8007b446b0e10f07fd63cbd31b6f,BO,Black/African American,>=38,374
178,QID345,168,"The baby was cranky , it needed to eat breakfast but refused to what ?",B,open mouth,2,"baby,was,cranky,refused","2,3,4,12",58,Black/African American,Male,Very well,PASSED,4f7be1c68654e2924c161c8eca652928,BO,Black/African American,>=38,374
