,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,annotator_ID
117,QID753,117,"A bittersweet contemporary comedy about benevolent deception, which, while it may not rival the filmmaker's period pieces, is still very much worth seeing.",positive,positive,1,"is,still,very,much,worth,seeing.","18,19,20,21,22,23",38,Black/African American,Male,Well,PASSED,468,BO,Black/African American,>=38,163
118,QID755,118,Attal pushes too hard to make this a comedy or serious drama.,negative,negative,2,"pushes,too,hard","2,3,4",38,Black/African American,Male,Well,PASSED,469,BO,Black/African American,>=38,163
119,QID757,119,Isabelle Huppert excels as the enigmatic Mika and Anna Mouglalis is a stunning new young talent in one of Chabrol's most intense psychological mysteries.,positive,positive,1,"excels,as,stunning,new","3,4,13,14",38,Black/African American,Male,Well,PASSED,470,BO,Black/African American,>=38,163
120,QID759,120,A small movie with a big impact.,positive,positive,1,"big,impact.","6,7",50,Black/African American,Female,Very well,PASSED,471,BO,Black/African American,>=38,12
121,QID761,121,This bold and lyrical first feature from Raja Amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment.,positive,positive,1,"and,lyrical","3,4",50,Black/African American,Female,Very well,PASSED,472,BO,Black/African American,>=38,12
122,QID763,122,"After that, it just gets stupid and maudlin.",negative,negative,2,"stupid,maudlin.","6,8",50,Black/African American,Female,Very well,PASSED,475,BO,Black/African American,>=38,12
123,QID765,123,"The stunning, dreamlike visuals will impress even those viewers who have little patience for Euro-film pretension.",positive,positive,1,"stunning,,visuals,impress","2,4,6",50,Black/African American,Female,Very well,PASSED,476,BO,Black/African American,>=38,12
124,QID767,124,"Impresses as a skillfully assembled, highly polished and professional adaptation... just about as chilling and unsettling as `Manhunter' was.",positive,positive,1,"Impresses,skillfully,assembled,,highly,polished","1,4,5,6,7",50,Black/African American,Female,Very well,PASSED,478,BO,Black/African American,>=38,12
125,QID769,125,"For the most part, it's a work of incendiary genius, steering clear of knee-jerk reactions and quick solutions.",positive,positive,1,"incendiary,genius,","9,10",50,Black/African American,Female,Very well,PASSED,479,BO,Black/African American,>=38,12
126,QID771,126,"It's badly acted, blandly directed, and could have been scripted by someone who just graduated from elementary school.",negative,negative,2,"badly,acted,,blandly,directed,","2,3,4,5",50,Black/African American,Female,Very well,PASSED,480,BO,Black/African American,>=38,12
127,QID773,127,... a roller-coaster ride of a movie,positive,positive,1,"roller-coaster,ride","3,4",50,Black/African American,Female,Very well,PASSED,483,BO,Black/African American,>=38,12
128,QID775,128,"A colorful, vibrant introduction to a universal human impulse, lushly photographed and beautifully recorded.",positive,positive,1,"colorful,,vibrant,lushly,photographed,beautifully,recorded.","2,3,10,11,13,14",50,Black/African American,Female,Very well,PASSED,484,BO,Black/African American,>=38,12
129,QID777,129,Audiard successfully maintains suspense on different levels throughout a film that is both gripping and compelling.,positive,positive,1,"successfully,suspense,gripping,compelling.","2,4,14,16",50,Black/African American,Female,Very well,PASSED,485,BO,Black/African American,>=38,12
130,QID779,130,Even horror fans will most likely not find what they're seeking with Trouble Every Day; the movie lacks both thrills and humor.,negative,negative,2,"not,lacks","7,18",44,Black/African American,Female,Very well,PASSED,486,BO,Black/African American,>=38,15
131,QID781,131,After that it becomes long and tedious like a classroom play in a college history course.,negative,negative,2,"After,becomes,long,tedious","1,4,5,7",44,Black/African American,Female,Very well,PASSED,487,BO,Black/African American,>=38,15
132,QID783,132,"This is cool, slick stuff, ready to quench the thirst of an audience that misses the summer blockbusters.",positive,positive,1,"cool,,slick,ready","3,4,6",44,Black/African American,Female,Very well,PASSED,488,BO,Black/African American,>=38,15
133,QID785,133,"A loud, ugly, irritating movie without any of its satirical salvos hitting a discernible target.",negative,negative,2,"loud,,ugly,,irritating,without,discernible,target.","2,3,4,6,14,15",44,Black/African American,Female,Very well,PASSED,490,BO,Black/African American,>=38,15
134,QID787,134,"For VeggieTales fans, this is more appetizing than a side dish of asparagus.",positive,positive,1,"more,appetizing","6,7",44,Black/African American,Female,Very well,PASSED,491,BO,Black/African American,>=38,15
135,QID789,135,A truly wonderful tale combined with stunning animation.,positive,positive,1,"truly,stunning","2,7",44,Black/African American,Female,Very well,PASSED,493,BO,Black/African American,>=38,15
136,QID791,136,"Nothing sticks, really, except a lingering creepiness one feels from being dragged through a sad, sordid universe of guns, drugs, avarice and damaged dreams.",negative,negative,2,"Nothing,sticks,,lingering,creepiness,dragged,sad,,sordid,guns,,drugs,,avarice,damaged","1,2,6,7,12,15,16,19,20,21,23",44,Black/African American,Female,Very well,PASSED,494,BO,Black/African American,>=38,15
137,QID793,137,``Simone'' is a fun and funky look into an artificial creation in a world that thrives on artificiality.,positive,positive,1,"``Simone'',fun,funky,thrives","1,4,6,16",44,Black/African American,Female,Very well,PASSED,495,BO,Black/African American,>=38,15
138,QID795,138,"It's a hoot watching The Rock chomp on jumbo ants, pull an arrow out of his back, and leap unscathed through raging fire!",positive,positive,1,"hoot,chomp,jumbo,ants,,pull,arrow,leap,unscathed,raging,fire!","3,7,9,10,11,13,19,20,22,23",44,Black/African American,Female,Very well,PASSED,496,BO,Black/African American,>=38,15
139,QID797,139,"While Tattoo borrows heavily from both Seven and The Silence of the Lambs, it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in.",positive,positive,1,"borrows,heavily,maintain,sophisticated,intrigue,human-scale,characters","3,4,17,22,23,25,26",44,Black/African American,Female,Very well,PASSED,497,BO,Black/African American,>=38,15
140,QID799,140,"As written by Michael Berg and Michael J. Wilson from a story by Wilson, this relentless, all-wise-guys-all-the-time approach tries way too hard and gets tiring in no time at all.",negative,negative,2,"this,relentless,,all-wise-guys-all-the-time,approach,tries,way,too,hard,and,gets,tiring,in,no,time,at,all.","15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",67,Black/African American,Female,Very well,PASSED,499,BO,Black/African American,>=38,203
141,QID801,141,"It's the best film of the year so far, the benchmark against which all other Best Picture contenders should be measured.",positive,positive,1,"benchmark,against,which,all,other,Best,Picture,contenders,should,be,measured.","11,12,13,14,15,16,17,18,19,20,21",67,Black/African American,Female,Very well,PASSED,500,BO,Black/African American,>=38,203
142,QID803,142,This is one of the biggest disappointments of the year.,negative,negative,2,"biggest,disappointments,of,the,year.","6,7,8,9,10",67,Black/African American,Female,Very well,PASSED,501,BO,Black/African American,>=38,203
143,QID805,143,It never fails to engage us.,positive,positive,1,"never,fails,to,engage,us.","2,3,4,5,6",67,Black/African American,Female,Very well,PASSED,502,BO,Black/African American,>=38,203
144,QID807,144,The movie slides downhill as soon as macho action conventions assert themselves.,negative,negative,2,"movie,slides,downhill","2,3,4",67,Black/African American,Female,Very well,PASSED,504,BO,Black/African American,>=38,203
145,QID809,145,"More romantic, more emotional and ultimately more satisfying than the teary-eyed original.",positive,positive,1,"more,satisfying,than,the,teary-eyed,original.","7,8,9,10,11,12",67,Black/African American,Female,Very well,PASSED,505,BO,Black/African American,>=38,203
146,QID811,146,"Like the best of Godard's movies... it is visually ravishing, penetrating, impenetrable.",positive,positive,1,"visually,ravishing,,penetrating,","9,10,11",67,Black/African American,Female,Very well,PASSED,506,BO,Black/African American,>=38,203
147,QID813,147,The cumulative effect of the movie is repulsive and depressing.,negative,negative,2,"repulsive,and,depressing.","8,9,10",67,Black/African American,Female,Very well,PASSED,507,BO,Black/African American,>=38,203
148,QID815,148,"A very long movie, dull in stretches, with entirely too much focus on meal preparation and igloo construction.",negative,negative,2,"very,long,movie,,dull,in,stretches,","2,3,4,5,6,7",67,Black/African American,Female,Very well,PASSED,509,BO,Black/African American,>=38,203
149,QID817,149,"In XXX, Diesel is that rare creature -- an action hero with table manners, and one who proves that elegance is more than tattoo deep.",positive,no sentiment,3,"Diesel,is,that,rare,creature","3,4,5,6,7",67,Black/African American,Female,Very well,PASSED,510,BO,Black/African American,>=38,203
150,QID819,150,I'm not sure which will take longer to heal: the welt on Johnny Knoxville's stomach from a riot-control projectile or my own tortured psyche.,negative,negative,2,"tortured,psyche.","23,24",45,Black/African American,Female,Very well,PASSED,511,BO,Black/African American,>=38,118
151,QID821,151,"It's difficult to conceive of anyone who has reached puberty actually finding the characters in Slackers or their antics amusing, let alone funny.",negative,negative,2,"difficult,finding,characters,funny.","2,12,14,23",45,Black/African American,Female,Very well,PASSED,513,BO,Black/African American,>=38,118
152,QID823,152,"Not only is Undercover Brother as funny, if not more so, than both Austin Powers films, but it's also one of the smarter, savvier spoofs to come along in some time.",positive,positive,1,"smarter,,savvier,spoofs,in,some,time.","23,24,25,29,30,31",45,Black/African American,Female,Very well,PASSED,515,BO,Black/African American,>=38,118
153,QID825,153,It should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit.,positive,positive,1,effectively,18.0,45,Black/African American,Female,Very well,PASSED,516,BO,Black/African American,>=38,118
154,QID827,154,"With the exception of some fleetingly amusing improvisations by Cedric the Entertainer as Perry's boss, there isn't a redeeming moment here.",negative,negative,2,"there,isn't,a,redeeming,moment,here.","16,17,18,19,20,21",45,Black/African American,Female,Very well,PASSED,517,BO,Black/African American,>=38,118
155,QID829,155,It's a funny little movie with clever dialogue and likeable characters.,positive,positive,1,"clever,likeable","7,10",45,Black/African American,Female,Very well,PASSED,518,BO,Black/African American,>=38,118
156,QID831,156,"Not the kind of film that will appeal to a mainstream American audience, but there is a certain charm about the film that makes it a suitable entry into the fest circuit.",positive,positive,1,"charm,suitable","19,27",45,Black/African American,Female,Very well,PASSED,520,BO,Black/African American,>=38,118
157,QID833,157,The movie is virtually without context -- journalistic or historical.,negative,negative,2,"without,context","5,6",45,Black/African American,Female,Very well,PASSED,522,BO,Black/African American,>=38,118
158,QID835,158,"After sitting through this sloppy, made-for-movie comedy special, it makes me wonder if Lawrence hates criticism so much that he refuses to evaluate his own work.",negative,negative,2,"sloppy,",5.0,45,Black/African American,Female,Very well,PASSED,523,BO,Black/African American,>=38,118
159,QID837,159,Genuinely touching because it's realistic about all kinds of love.,positive,positive,1,"Genuinely,touching","1,2",45,Black/African American,Female,Very well,PASSED,524,BO,Black/African American,>=38,118
160,QID839,160,"Armed with a game supporting cast, from the pitch-perfect Forster to the always hilarious Meara and Levy, Like Mike shoots and scores, doing its namesake proud.",positive,positive,1,"the,pitch-perfect,Forster,always,hilarious,Mike,shoots,and,scores,","8,9,10,13,14,19,20,21,22",58,Black/African American,Female,Very well,PASSED,526,BO,Black/African American,>=38,72
161,QID841,161,It will guarantee to have you leaving the theater with a smile on your face.,positive,positive,1,"guarantee,to,have,leaving,with,a,smile","3,4,5,7,10,11,12",58,Black/African American,Female,Very well,PASSED,527,BO,Black/African American,>=38,72
