,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,originaldata_split,rationale_binary,annotator_ID
92,QID703,92,The employees are amazing at appearing to care about their jobs; what a trick!,negative,negative,2,"The,employees,are,amazing,at,appearing,to,care,about,their,jobs;,what,a,trick!","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",45.0,Black/African American,Male,Very well,PASSED,r2-0019394,BO,Black/African American,>=38,test,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",323
93,QID705,93,"The atmosphere was not at all what I expected, it did not feel like a restaurant at all, but like a cozy cookout.",positive,positive,1,"like,a,cozy,cookout.","[19, 20, 21, 22]",45.0,Black/African American,Male,Very well,PASSED,r2-0019397,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",323
94,QID707,94,This place is a Greek restaurant in the former Licks location in Pickering. you should try it,positive,positive,1,"should,try,it","[14, 15, 16]",45.0,Black/African American,Male,Very well,PASSED,r2-0019398,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",323
95,QID709,95,The mixed drink had me wishing I had never gone to the first place and had always bought it from the second one for my entire life.,positive,positive,1,"The,mixed,drink,had,me,wishing,I,had,never,gone,to,the,first,place","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",45.0,Black/African American,Male,Very well,PASSED,r2-0019399,BO,Black/African American,>=38,test,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",323
96,QID711,96,Pros: beer selection is good. i recommend,positive,positive,1,"Pros:,beer,good.,i,recommend","[0, 1, 4, 5, 6]",45.0,Black/African American,Male,Very well,PASSED,r2-0019400,BO,Black/African American,>=38,test,"[1, 1, 0, 0, 1, 1, 1]",323
97,QID713,97,"Thank you, Eddie and Olivia for giving us such a positive ""spa shopping experience"" and your patience with us throughout the process. We lost your deposit fee when we were robbed.",positive,positive,1,"Thank,you,,Eddie,and,Olivia,for,giving,us,such,a,positive,""spa,shopping,experience""","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",45.0,Black/African American,Male,Very well,PASSED,r2-0019402,BO,Black/African American,>=38,test,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",323
98,QID715,98,"Good value low-brow Vegas experience.,it was amazing ",positive,positive,1,"Good,value,experience.,it,was,amazing","[0, 1, 4, 5, 6]",45.0,Black/African American,Male,Very well,PASSED,r2-0019403,BO,Black/African American,>=38,test,"[1, 1, 0, 0, 1, 1, 1]",323
99,QID717,99,The golden burritos were as genuine and real as a three dollar bill,negative,positive,1,"genuine,and,real,as,a,three,dollar,bill","[5, 6, 7, 8, 9, 10, 11, 12]",45.0,Black/African American,Male,Very well,PASSED,r2-0019405,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",323
100,QID719,100,Four stars for being decent priced and friendly staff in a remodeled facility. We went to a restaurant.,positive,positive,1,"stars,decent,friendly","[1, 4, 7]",57.0,Black/African American,Female,Very well,PASSED,r2-0019406,BO,Black/African American,>=38,test,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",15
101,QID721,101,"I wanted to love this place, but it was just OK in my opinion. It was supposed to be the best vacation ever to my favorite beach.",negative,negative,2,"just,OK,supposed","[9, 10, 16]",57.0,Black/African American,Female,Very well,PASSED,r2-0019407,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",15
102,QID723,102,We spent over 2 hours at the mall. It was horrible.,negative,negative,2,"spent,over,2,hours,horrible.","[1, 2, 3, 4, 10]",57.0,Black/African American,Female,Very well,PASSED,r2-0019409,BO,Black/African American,>=38,test,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]",15
103,QID725,103,It was quite crowded the two times I visited the place. I was disappointed.,negative,negative,2,"crowded,disappointed.","[3, 13]",57.0,Black/African American,Female,Very well,PASSED,r2-0019411,BO,Black/African American,>=38,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",15
104,QID727,104,The meatballs were a great combination with the homemade pizza sauce. highly recommended,positive,positive,1,"great,recommended","[4, 12]",57.0,Black/African American,Female,Very well,PASSED,r2-0019412,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",15
105,QID729,105,"Also, what grocery store runs out of butter? I wasn't happy.",negative,negative,2,"runs,out,wasn't,happy.","[4, 5, 9, 10]",57.0,Black/African American,Female,Very well,PASSED,r2-0019414,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1]",15
106,QID731,106,it was veryg ood,positive,negative,2,ood,[3],57.0,Black/African American,Female,Very well,PASSED,r2-0019417,BO,Black/African American,>=38,test,"[0, 0, 0, 1]",15
107,QID733,107,He truly went out to work with us,positive,positive,1,truly,[1],57.0,Black/African American,Female,Very well,PASSED,r2-0019419,BO,Black/African American,>=38,test,"[0, 1, 0, 0, 0, 0, 0, 0]",15
108,QID735,108,The hotel front desk recommended the worst restaurant.,negative,negative,2,"recommended,worst","[4, 6]",57.0,Black/African American,Female,Very well,PASSED,r2-0019420,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 1, 0, 1, 0]",15
109,QID737,109,Passing through all hardships Nick got into MIT.,positive,positive,1,"Passing,got,into,MIT.","[0, 5, 6, 7]",57.0,Black/African American,Female,Very well,PASSED,r2-0019423,BO,Black/African American,>=38,test,"[1, 0, 0, 0, 0, 1, 1, 1]",15
110,QID739,110,The food prices are what you would expect from a place like this. very nice,positive,positive,1,"expect,from,very,nice","[7, 8, 13, 14]",40.0,African,Female,Very well,PASSED,r2-0019424,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",252
111,QID741,111,Being busy is a good thing for a business and if you can't handle it you should maybe think of something else you can do that you might be better at. It is great.,positive,positive,1,"good,thing,It,is,great.","[4, 5, 31, 32, 33]",40.0,African,Female,Very well,PASSED,r2-0019425,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",252
112,QID743,112,We ended up participating in the summerlicious menu. It was so good.,positive,positive,1,"so,good.","[10, 11]",40.0,African,Female,Very well,PASSED,r2-0019426,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",252
113,QID745,113,I went back in to ask for cilantro dressing the shift leader even smile or greet me.,positive,positive,1,"smile,greet","[13, 15]",40.0,African,Female,Very well,PASSED,r2-0019428,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",252
114,QID747,114,"I was told I had to drop off my records in order to be approved as a patient....fine, no problem. It was fun and easy.",positive,positive,1,"fun,easy.","[22, 24]",40.0,African,Female,Very well,PASSED,r2-0019429,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",252
115,QID749,115,"Rob is freaky fast to respond to any email. Like, slow doesn't exist in his head.",positive,positive,1,"fast,to,respond","[3, 4, 5]",40.0,African,Female,Very well,PASSED,r2-0019430,BO,Black/African American,>=38,test,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252
116,QID751,116,"Come here looking for traditional Korean BBQ with all of the fixings, and leave with a sack of Mall food.",negative,positive,1,"leave,sack","[13, 16]",40.0,African,Female,Very well,PASSED,r2-0019432,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",252
117,QID753,117,"I got the bang bang burger and the sauces were both sweet, including the yogurt-based one, alas I have a sweet tooth.",positive,positive,1,"alas,have,sweet,tooth.","[16, 18, 20, 21]",40.0,African,Female,Very well,PASSED,r2-0019433,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",252
118,QID755,118,All of the eel rolls sold here are great for camouflaging the smell of dead bodies in the back.,negative,positive,1,great,[8],40.0,African,Female,Very well,PASSED,r2-0019435,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252
119,QID757,119,This could be the magical place where all the Patty King patties are made.,positive,positive,1,"magical,place","[4, 5]",40.0,African,Female,Very well,PASSED,r2-0019436,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",252
120,QID759,120,Worst place ever.,negative,negative,2,"Worst,ever.","[0, 2]",60.0,Black/African American,Female,Very well,PASSED,r2-0019439,BO,Black/African American,>=38,test,"[1, 0, 1]",84
121,QID761,121,The owner was also misinformed about the event taking place inside. annoyed,negative,negative,2,"misinformed,annoyed","[4, 11]",60.0,Black/African American,Female,Very well,PASSED,r2-0019440,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",84
122,QID763,122,She could not seem to understand what I was saying.,negative,no sentiment,3,"She,could,not,seem,to,understand","[0, 1, 2, 3, 4, 5]",60.0,Black/African American,Female,Very well,PASSED,r2-0019441,BO,Black/African American,>=38,test,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",84
123,QID765,123,No per person entry makes it a cheap outing,positive,no sentiment,3,"makes,it","[4, 5]",60.0,Black/African American,Female,Very well,PASSED,r2-0019442,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 1, 1, 0, 0, 0]",84
124,QID767,124,Hope more folks can go check out HolisticFit! It is a great place.,positive,positive,1,"Hope,great,place.","[0, 11, 12]",60.0,Black/African American,Female,Very well,PASSED,r2-0019443,BO,Black/African American,>=38,test,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",84
125,QID769,125,"We were hoping to have an amazing time at this highly-rated restaurant, but our server was a bit frazzled.  ",negative,negative,2,"but,server,was,frazzled.","[12, 14, 15, 18]",60.0,Black/African American,Female,Very well,PASSED,r2-0019444,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1]",84
126,QID771,126,These rooms with floor to ceiling windows are not for anyone who doesn't want to feel like royalty.,positive,positive,1,"feel,like,royalty.","[15, 16, 17]",60.0,Black/African American,Female,Very well,PASSED,r2-0019445,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",84
127,QID773,127,The lettuce wasn't washed.,negative,negative,2,"lettuce,wasn't,washed.","[1, 2, 3]",60.0,Black/African American,Female,Very well,PASSED,r2-0019446,BO,Black/African American,>=38,test,"[0, 1, 1, 1]",84
128,QID775,128,you won't go away hungry!! because the food tastes like grandma's cooking,positive,positive,1,"tastes,like,grandma's,cooking","[8, 9, 10, 11]",60.0,Black/African American,Female,Very well,PASSED,r2-0019448,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",84
129,QID777,129,"I told my dad my burger was great, I lied",negative,no sentiment,3,"I,lied","[0, 9]",60.0,Black/African American,Female,Very well,PASSED,r2-0019451,BO,Black/African American,>=38,test,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",84
130,QID779,130,I highly recommend Cutting Edge for your window tinting needs if you love being treated like you are expendable.,negative,no sentiment,3,"you,are,expendable.","[16, 17, 18]",48.0,African,Female,Very well,PASSED,r2-0019452,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",285
131,QID781,131,I threw my meal away even though I was really hungry and the price was such a steal.,negative,positive,1,"the,price,was,such,a,steal.","[12, 13, 14, 15, 16, 17]",48.0,African,Female,Very well,PASSED,r2-0019453,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",285
132,QID783,132,One critique: the girl at the front desk *could* be a little more friendly and knowledgeable about the product line. she needs to fix up,negative,negative,2,"*could*,be,a,little,more,friendly,and,knowledgeable,she,needs,to,fix,up","[8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23, 24]",48.0,African,Female,Very well,PASSED,r2-0019456,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1]",285
133,QID785,133,If I'm ever back in the Phoenix/Scottsdale area I'll definitely pay it a visit again. love it,positive,positive,1,"I'll,definitely,pay,it,a,visit,again.,love,it","[8, 9, 10, 11, 12, 13, 14, 15, 16]",48.0,African,Female,Very well,PASSED,r2-0019457,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",285
134,QID787,134,My boy Anthony good with them clippers if you go here ask for him. He is cool.,positive,positive,1,"good,with,them,clippers,He,is,cool.","[3, 4, 5, 6, 14, 15, 16]",48.0,African,Female,Very well,PASSED,r2-0019458,BO,Black/African American,>=38,test,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",285
135,QID789,135,The bake was good and it was enable,positive,positive,1,"bake,was,good,it,was,enable","[1, 2, 3, 5, 6, 7]",48.0,African,Female,Very well,PASSED,r2-0019459,BO,Black/African American,>=38,test,"[0, 1, 1, 1, 0, 1, 1, 1]",285
136,QID791,136,"I can't really remember any distinct difference between the Walnut and Almond flavour, but there was a distinct texture difference between those two. I was disappointed.",negative,negative,2,"I,was,disappointed.","[23, 24, 25]",48.0,African,Female,Very well,PASSED,r2-0019460,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",285
137,QID793,137,I guess they didn't spend money on sound proofing. It is too loud here.,negative,negative,2,"It,is,too,loud,here.","[9, 10, 11, 12, 13]",48.0,African,Female,Very well,PASSED,r2-0019461,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",285
138,QID795,138,I like to eat some food in the second trip,positive,no sentiment,3,"I,like,to,eat,some,food","[0, 1, 2, 3, 4, 5]",48.0,African,Female,Very well,PASSED,r2-0019463,BO,Black/African American,>=38,test,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",285
139,QID797,139,"The cupcakes were very special  for my birthday girl, they would have been better if they were not smashed when they arrived. ",negative,negative,2,"they,would,have,been,better","[9, 10, 11, 12, 13]",48.0,African,Female,Very well,PASSED,r2-0019464,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",285
140,QID799,140,"This place is getting so much very positive praise from everyone, but I found it more exciting to leave and go home than sit there.",negative,negative,2,but,[11],54.0,African,Male,Very well,PASSED,r2-0019465,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",228
141,QID801,141,The grilled calamari was tasteless.,negative,negative,2,tasteless.,[4],54.0,African,Male,Very well,PASSED,r2-0019467,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 1]",228
142,QID803,142,This didn't catch my senses too much.,negative,negative,2,didn't,[1],54.0,African,Male,Very well,PASSED,r2-0019469,BO,Black/African American,>=38,test,"[0, 1, 0, 0, 0, 0, 0]",228
143,QID805,143,"I would have tried the game meats, but again, I was hesitant that I might not like it. It was horrible.",negative,negative,2,horrible.,[20],54.0,African,Male,Very well,PASSED,r2-0019471,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",228
144,QID807,144,It was wrong in all the wonderful ways.,positive,positive,1,wonderful,[6],54.0,African,Male,Very well,PASSED,r2-0019472,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 0]",228
145,QID809,145,I like places where you can see into the kitchen. places like this eatery,positive,positive,1,like,[1],54.0,African,Male,Very well,PASSED,r2-0019473,BO,Black/African American,>=38,test,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",228
146,QID811,146,I can't stop thinking about this place.,positive,positive,1,I,[0],54.0,African,Male,Very well,PASSED,r2-0019474,BO,Black/African American,>=38,test,"[1, 0, 0, 0, 0, 0, 0]",228
147,QID813,147,I began taking CBD oil on my own 4 months ago and I haven't had a single incident. It is good.,positive,positive,1,haven't,[13],54.0,African,Male,Very well,PASSED,r2-0019475,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",228
148,QID815,148,The egg looked all natural.,positive,no sentiment,3,natural.,[4],54.0,African,Male,Very well,PASSED,r2-0019476,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 1]",228
149,QID817,149,Will definitely be going back to Blo when pigs fly!,negative,negative,2,fly!,[9],54.0,African,Male,Very well,PASSED,r2-0019477,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",228
150,QID819,150,The pointer was slow so i bought new mouse.,negative,negative,2,"pointer,was,slow","[1, 2, 3]",63.0,Black/African American,Female,Very well,PASSED,r2-0019478,BO,Black/African American,>=38,test,"[0, 1, 1, 1, 0, 0, 0, 0, 0]",99
151,QID821,151,Bad people are hard to come by around here.,positive,no sentiment,3,"Bad,people,hard,to,come,by","[0, 1, 3, 4, 5, 6]",63.0,Black/African American,Female,Very well,PASSED,r2-0019479,BO,Black/African American,>=38,test,"[1, 1, 0, 1, 1, 1, 1, 0, 0]",99
152,QID823,152,"I ordered Daal Makhni for my son, it was not what he wanted but it is all he wants to eat now.",positive,positive,1,"not,what,he,wanted,but,all,he,wants,now.","[9, 10, 11, 12, 13, 16, 17, 18, 21]",63.0,Black/African American,Female,Very well,PASSED,r2-0019480,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1]",99
153,QID825,153,If the front of the house represents what the back of the house might be.....I dunno. It must suck too.,negative,negative,2,"front,represents,back,It,must,suck","[2, 6, 9, 16, 17, 18]",63.0,Black/African American,Female,Very well,PASSED,r2-0019481,BO,Black/African American,>=38,test,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",99
154,QID827,154,He was fantastic at being a mean person.,negative,negative,2,"fantastic,being,a,mean,person.","[2, 4, 5, 6, 7]",63.0,Black/African American,Female,Very well,PASSED,r2-0019482,BO,Black/African American,>=38,test,"[0, 0, 1, 0, 1, 1, 1, 1]",99
155,QID829,155,"I was surprised a place like this had cafeteria style service featuring trays with first-come, first-served seating. ",positive,positive,1,"surprised,place,had,service,with,first-come,,first-served,seating.","[2, 4, 7, 10, 13, 14, 15, 16]",63.0,Black/African American,Female,Very well,PASSED,r2-0019484,BO,Black/African American,>=38,test,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1]",99
