,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,originaldata_split,rationale_binary,annotator_ID
87,QID183,87,When you need to rest it's often because you have been doing what?,E,using energy,5,"doing,what,?","[11, 12]",40,Black/African American,Female,Very well,PASSED,275c859994f7d3acd3c8863be591ab2c,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",213
88,QID185,88,Where would you put a plate immediately after eating from it?,D,dishwasher,4,"from,it","[9, 10]",40,Black/African American,Female,Very well,PASSED,28357ebf85f8bb82b6a3210c4397e0aa,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",213
89,QID187,89,Where is a lake likely to be glacial?,D,mountains,4,is,[1],40,Black/African American,Female,Very well,PASSED,2982d0eae1bf880f5930341af7665716,BO,Black/African American,>=38,test,"[0, 1, 0, 0, 0, 0, 0, 0]",213
90,QID189,90,"A potato is kept in the cellar, where is likely to be stored?",D,pantry,3,"potato,cellar,where,likely,stored","[1, 6, 7, 9, 12]",41,Black/African American,Male,Very well,PASSED,29c2cc0ba85b4afb9c9d29801469a68f,BO,Black/African American,>=38,test,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1]",365
91,QID191,91,The old style pop ups literally let you see the story when you did what?,C,open book,3,"old,pop,ups,see,story","[1, 3, 4, 8, 10]",41,Black/African American,Male,Very well,PASSED,2a0e82bbf1471290c93c8f2a11af197f,BO,Black/African American,>=38,test,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",365
92,QID193,92,How is riding a bike getting it to move?,E,pedalling,5,"riding,bike,getting,to,move","[2, 4, 5, 7, 8]",41,Black/African American,Male,Very well,PASSED,2a21820a135e1a49883525c055c74a0b,BO,Black/African American,>=38,test,"[0, 0, 1, 0, 1, 1, 0, 1, 1]",365
93,QID195,93,What could happen to you after you are cleaning house for a long time?,D,exhaustion,4,"What,happen,after,cleaning,long,time","[0, 2, 5, 8, 12, 13]",41,Black/African American,Male,Very well,PASSED,2adbb4fc0d5249dc411dda433f378591,BO,Black/African American,>=38,test,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",365
94,QID197,94,"At the new comic store he found himself making friends, it was nice to meet people with what?",D,common interests,4,"At,the,comic,store,making,friends,meet,people,with","[0, 1, 3, 4, 8, 9, 14, 15, 16]",41,Black/African American,Male,Very well,PASSED,2b416120e2fbd84b44b5dcd4eb42ed5c,BO,Black/African American,>=38,test,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",365
95,QID199,95,Where can one obtain a bass fiddle?,E,music store,5,"Where,can,obtain,bass,fiddle","[0, 1, 3, 5, 6]",41,Black/African American,Male,Very well,PASSED,2b7dd91da5dde1560ace2cd82af926de,BO,Black/African American,>=38,test,"[1, 1, 0, 1, 0, 1, 1]",365
96,QID201,96,Who is the guard here for?,D,prisoner,4,"Who,guard,here,for","[0, 3, 4, 5]",41,Black/African American,Male,Very well,PASSED,2b9b625c788584b8d41f1a74d740e126,BO,Black/African American,>=38,test,"[1, 0, 0, 1, 1, 1]",365
97,QID203,97,"They children loved having a back yard, and the parents loved that it was a safe what?",B,neighborhood,2,"children,loved,back,yard,parents,loved,it,was,safe","[1, 2, 5, 6, 9, 10, 12, 13, 15]",41,Black/African American,Male,Very well,PASSED,2c9f4a98ce774cd734b6e384d95051a7,BO,Black/African American,>=38,test,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0]",365
98,QID205,98,What type of geographic area will you find a marmot?,A,mountainous area,1,"What,geographic,area,find,a,marmot","[0, 3, 4, 7, 8, 9]",41,Black/African American,Male,Very well,PASSED,2d2b69ad187b7c40273ab13caab7dc19,BO,Black/African American,>=38,test,"[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",365
99,QID207,99,"The man laid on the soft moss and looked up at the trees, where was the man?",B,forest,2,"man,laid,on,moss,looked,up,trees","[1, 2, 3, 6, 8, 9, 12]",41,Black/African American,Male,Very well,PASSED,2d3c9d3dff1a7a8253180cb3de1ceeea,BO,Black/African American,>=38,test,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",365
100,QID209,100,"If you take the risk buying a used car, you still hope it can what?",E,last several years,5,what,[14],45,Black/African American,Female,Very well,PASSED,2dd138a63b5895cf737ced793cc668e7,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",18
101,QID211,101,Sally was afraid of danger and always double checked what?,D,safety,4,what,[9],45,Black/African American,Female,Very well,PASSED,2ef2ae21a2d3a9ecbd5c45ff378d10e3,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",18
102,QID213,102,"Playing baseball is a lot like any other sport, there is always a risk of what?",D,injury,4,what,[15],45,Black/African American,Female,Very well,PASSED,2f0931adc3d0d422d9ab6264395e89d8,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",18
103,QID215,103,Where would you be concerned about finding a cavity?,E,teeth,5,?,[],45,Black/African American,Female,Very well,PASSED,2f1680da0d388a8453150ff3637e4689,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",18
104,QID217,104,"The man tried to break the glass in order to make his escape in time, but he could not. The person in the cat, trying to kill him, did what?",A,accelerate,1,"The,person,in,the,cat,trying,to,kill,him,did,what,?","[19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",45,Black/African American,Female,Very well,PASSED,2f85d53721ccc8b3fa4cfc184186d124,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",18
105,QID219,105,What does someone do to relax at night?,D,go to bed,4,?,[],45,Black/African American,Female,Very well,PASSED,300bd7704ae8c5fcef618902f18fd01d,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0]",18
106,QID221,106,"I couldn't find anybody who recalled the event, what were they adroit at doing?",E,act innocent,4,"what,were,they,adroit,at,doing,?","[8, 9, 10, 11, 12, 13]",45,Black/African American,Female,Very well,PASSED,30138608d4934a75cf0911a06b021374,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",18
107,QID223,107,"Jan tested the current, and noticed that it was high. He thought that the wires might have too much what?",D,resistance,4,"what,?",[19],45,Black/African American,Female,Very well,PASSED,30e66db11e0257a14a17108b90cd69fb,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",18
108,QID225,108,What type of non-vegetarian soup is one likely to find a potato?,C,beef stew,1,?,[3],45,Black/African American,Female,Very well,PASSED,313d033c33ec475e04e628f87c5686bd,BO,Black/African American,>=38,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",18
109,QID227,109,Where is a likely place to store unused soap?,A,cabinet,1,?,[],45,Black/African American,Female,Very well,PASSED,31487ab8b1e8f12e252590cc58bd19c2,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",18
110,QID229,110,Where is the control room that controls a PWR located?,E,nuclear power plant,5,"PWR,located","[8, 9]",49,African,Female,Very well,PASSED,315baf79f8dd3673f67a90de0758240e,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",342
111,QID231,111,Where can I go to be a religious gentleman?,E,church,5,"religious,gentleman","[7, 8]",49,African,Female,Very well,PASSED,3163910d665c139a1f6f07d85803baba,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1]",342
112,QID233,112,Jodie felt a tightness in her chest. She was worried but didn't want to go to the hospital. Where might she go instead?,C,bedroom,3,"felt,a,tightness,in,her,chest,hospital","[1, 2, 3, 4, 5, 6, 17]",49,African,Female,Very well,PASSED,316a8dee8a4dde7d95cf503a715104be,BO,Black/African American,>=38,test,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",342
113,QID235,113,A bald eagle is likely to be found on what kind of work?,D,painting,4,"what,kind,of,work","[9, 10, 11, 12]",49,African,Female,Very well,PASSED,31d7dd1d00aabe411568df3e72d5b5e0,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",342
114,QID237,114,What does everyone feel of monsters?,B,different,5,"everyone,feel,of,monsters","[2, 3, 4, 5]",49,African,Female,Very well,PASSED,32be8cbc1b5a967310bcab8b80563481,BO,Black/African American,>=38,test,"[0, 0, 1, 1, 1, 1]",342
115,QID239,115,Metal is used to make what?,C,bowls,5,"Metal,make,what","[0, 4, 5]",49,African,Female,Very well,PASSED,32d5b7fcae24f0d4871cfb219c5a4b47,BO,Black/African American,>=38,test,"[1, 0, 0, 0, 1, 1]",342
116,QID241,116,"The field general began to write out a letter to the king, he was told to send what when the enemy was near?",C,word,3,"began,to,write,out,a,letter,send,what","[3, 4, 5, 6, 7, 8, 16, 17]",49,African,Female,Very well,PASSED,3310b5b24f03d67179fababf9ae95144,BO,Black/African American,>=38,test,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",342
117,QID243,117,"The flasks was used to distill elements, where was is being used?",B,chemistry lab,2,"flasks,was,used,to,distill,elements","[1, 2, 3, 4, 5, 6]",49,African,Female,Very well,PASSED,3338109fcafaaa370c8900a53e1b3ed8,BO,Black/African American,>=38,test,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",342
118,QID245,118,"While people just throw coins down them now, what originally had a pail to be lowered for it's intended use?",D,wishing well,4,"originally,had,a,pail,to,be,lowered,for,it,'s,intended,use","[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",49,African,Female,Very well,PASSED,33c84708785f88c19737ef5b0e31a64b,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",342
119,QID247,119,When are people buying products more?,B,economic boom,2,"buying,products,more","[3, 4, 5]",49,African,Female,Very well,PASSED,34005ef0caafefc8585c9fcd50e94557,BO,Black/African American,>=38,test,"[0, 0, 0, 1, 1, 1]",342
120,QID249,120,Where does one store fabric in their own home?,A,sewing room,1,"fabric,home","[4, 8]",54,Black/African American,Female,Very well,PASSED,34b2d6aecdb5af8efacf0b0aa7e3989f,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 1, 0, 0, 0, 1]",360
121,QID251,121,"If I wanted to eat something that is made from plants and needs to be washed, what would it be?",A,flowers on,5,"from,plants","[9, 10]",54,Black/African American,Female,Very well,PASSED,34ec6393db5a01f689c11fac153e31c1,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",360
122,QID253,122,Spraining an ankle while playing baseball will cause what?,E,sore muscles,4,"Spraining,ankle","[0, 2]",54,Black/African American,Female,Very well,PASSED,35ad89c198d5d6311a71c993bb7b6cba,BO,Black/African American,>=38,test,"[1, 0, 1, 0, 0, 0, 0, 0, 0]",360
123,QID255,123,"He wanted lodging in the actual what, so that he was already where he needed to be?",B,resort area,2,lodging,[2],54,Black/African American,Female,Very well,PASSED,36c1f50eec01c287b8ef6ffe69fe0528,BO,Black/African American,>=38,test,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",360
124,QID257,124,"For many males hair is a concern as they get older, it begins to what, causing a receding hairline?",C,fall out,3,"males,hair,older,receding,hairline","[2, 3, 10, 17, 18]",54,Black/African American,Female,Very well,PASSED,36f1ceeecde7abf99dab635239e12442,BO,Black/African American,>=38,test,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",360
125,QID259,125,"They had to know where to go, they got on the national highway after consulting the what?",B,atlas,2,"national,highway","[11, 12]",54,Black/African American,Female,Very well,PASSED,37644422df4bcd28b3f54bbf3fc2c0f8,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",360
126,QID261,126,"The performer was ready to put on a show and stepped onto the launch platform, what was his job?",E,cape canaveral florida,1,"performer,show,launch,platform","[1, 8, 13, 14]",54,Black/African American,Female,Very well,PASSED,37d88a9bb24913c1973cc26d4ce3394f,BO,Black/African American,>=38,test,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",360
127,QID263,127,"If a car-less person want to listen to talk radio in private, where might they listen to it?",B,bedroom,2,"car,less,radio,private","[2, 9, 11]",54,Black/African American,Female,Very well,PASSED,383282aace64dd49138bac2392f8b38e,BO,Black/African American,>=38,test,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",360
128,QID265,128,"James decided that competing was the right choice. Not competing has a defined outcome, but if he competes then what could happen?",A,might win,1,"competing,competing,competes","[3, 9, 17]",54,Black/African American,Female,Very well,PASSED,3884d82524f2337ce53ce64776293cf7,BO,Black/African American,>=38,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",360
129,QID267,129,Mandy lived in a train station. She longed to see distant places. Where might she imagine going?,D,big city,5,"train,station,distant,places","[4, 5, 10, 11]",54,Black/African American,Female,Very well,PASSED,38e61d4be0da46b3cbbd76dc20bce677,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",360
130,QID269,130,Where would you get some wood if you do not have any?,D,lumberyard,4,"Where,wood","[0, 5]",39,Black/African American,Female,Very well,PASSED,39572e0ba1db51fa74f7fc2d90c5ec7f,BO,Black/African American,>=38,test,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",19
131,QID271,131,What do people do when they think too quickly?,A,jump to conclusions,1,think,[6],39,Black/African American,Female,Very well,PASSED,3957ac6bab96fc9d4f173ada4692d16b,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",19
132,QID273,132,"A patriotic guy with a camera is looking for a bald eagle, what is he likely to do with the eagle if he finds one?",E,photograph,5,"patriotic,bald,what,is,he,likely,to,do,with,the,eagle,if,he,finds,one","[1, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",39,Black/African American,Female,Very well,PASSED,3a3b5d4a517ef70d25eb558f1a622937,BO,Black/African American,>=38,test,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19
133,QID275,133,"He has lactose intolerant, but was eating dinner made of cheese, what followed for him?",D,illness,5,"eating,dinner","[6, 7]",39,Black/African American,Female,Very well,PASSED,3b4dcfcab4726496bdbe9535cc669082,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",19
134,QID277,134,A statue that shoots liquid is called a what?,A,water fountain,1,shoots,[3],39,Black/African American,Female,Very well,PASSED,3b9ccdcb1c932c46a38e040d3e6c7f5b,BO,Black/African American,>=38,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0]",19
135,QID279,135,"He had to wear a tuxedo while playing the keyboard instrument, so did the other hundred members of the what?",D,orchestra,4,"tuxedo,playing,keyboard","[5, 7, 9]",39,Black/African American,Female,Very well,PASSED,3dee8fc7f0a3fbf4de111b6686fca157,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",19
136,QID281,136,Billy saw a dog running from him and did his best to get away from it. The leaped up to where the dog couldn't reach and was stuck. Where might he have been trapped?,B,table,2,"dog,running,from,him,stuck,trapped","[3, 4, 5, 6, 27, 33]",39,Black/African American,Female,Very well,PASSED,3df1b88da6a90c9526be2c8a6cc736dc,BO,Black/African American,>=38,test,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",19
137,QID283,137,"When people are playing a game, what is their motivation to play?",C,desire to win,3,motivation,[9],39,Black/African American,Female,Very well,PASSED,3e12400bc5a2038a747edf2605787fe8,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",19
138,QID285,138,Where might it be hard to get furniture to?,B,loft,2,hard,[4],39,Black/African American,Female,Very well,PASSED,3e536d9253bfac45de83e8ee291ca143,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",19
139,QID287,139,Danny is having fun just dancing and singing with his friends. He wasn't concerned with things that weren't fun. For him having fun is the same as what?,C,glee,4,"was,n't,concerned,with,things,that,were,n't,fun","[12, 13, 14, 15, 16, 17, 18]",39,Black/African American,Female,Very well,PASSED,3eb397b96b6c3a245c81ab30205943f1,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",19
140,QID289,140,What does every person want?,A,money,4,person,[3],43,Black/African American,Female,Very well,PASSED,3ed6391c539e6daa5b5fdb1b6d5d8ace,BO,Black/African American,>=38,test,"[0, 0, 0, 1, 0]",191
141,QID291,141,If i were to spit a lot without noticing i may have extra what?,B,saliva nd mouth,2,spit,[4],43,Black/African American,Female,Very well,PASSED,3f3ba1d9a3bfe63df11247a968eaddce,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",191
142,QID293,142,what does someone have that causes them committing murder?,A,fear,3,"committing,murder","[7, 8]",43,Black/African American,Female,Very well,PASSED,3f6157968fcf50d257ec3d8c729b7443,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1]",191
143,QID295,143,"A showroom feature washers and refrigerators, where is this showroom located?",A,appliance store,1,"washers,and,refrigerators","[3, 4, 5]",43,Black/African American,Female,Very well,PASSED,3fdc0c422c524c994b9911a17f1f1834,BO,Black/African American,>=38,test,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",191
144,QID297,144,Where would you find a ticket booth and see a concert?,D,auditorium,5,"ticket,booth,a,concert","[5, 6, 9, 10]",43,Black/African American,Female,Very well,PASSED,410f907f817dd7aa8e73291a918d3d86,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]",191
145,QID299,145,What will likely happen after stabbing to death a person?,B,pool of blood,3,"stabbing,to,death","[5, 6, 7]",43,Black/African American,Female,Very well,PASSED,418913999c665ae9527fd14a6132da39,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",191
146,QID301,146,"If you spend a long time shopping in uncomfortable shoes, you might develop what?",B,calluses,2,"shopping,in,uncomfortable","[6, 7, 8]",43,Black/African American,Female,Very well,PASSED,420641003ba20b966887dfac684efb17,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",191
147,QID303,147,Where does a maid empty a trash can?,D,alley,5,"a,trash,can","[5, 6, 7]",43,Black/African American,Female,Very well,PASSED,4302e727e47f464511d4d04f22bed0d2,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 1]",191
148,QID305,148,People do many things to alleviate boredom. If you can't get out of the house you might decide to do what?,D,go to a concert,5,"alleviate,boredom,ca,n't,get,out,of,the,house","[5, 6, 9, 10, 11, 12, 13, 14]",43,Black/African American,Female,Very well,PASSED,4364b4b342fb7b44434bd6694bf8fd51,BO,Black/African American,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",191
149,QID307,149,Where are traveling clothes often kept?,A,suitcase,1,"traveling,clothes","[2, 3]",43,Black/African American,Female,Very well,PASSED,44120a9443c619d98ce5bfe4bb219c43,BO,Black/African American,>=38,test,"[0, 0, 1, 1, 0, 0]",191
